Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
THE TAMPINES TRILLIANT,17 Tampines Central 7  #14-15 ,1,81,Strata,730000,-,9012,837,13-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
THE ESPARIS,9A Pasir Ris Drive 4  #09-22 ,1,136,Strata,1135000,-,8346,775,13-AUG-2012,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,HDB,18,51,519463,East Region,Pasir Ris
WATERCOLOURS,35 Pasir Ris Link  #06-33 ,1,102,Strata,812100,-,7962,740,13-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518155,East Region,Pasir Ris
THE TAMPINES TRILLIANT,17 Tampines Central 7  #03-14 ,1,94,Strata,806000,-,8574,797,13-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
WATERCOLOURS,33 Pasir Ris Link  #10-31 ,1,115,Strata,935000,-,8130,755,13-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518154,East Region,Pasir Ris
1 CANBERRA,13 Canberra Drive  #11-25 ,1,117,Strata,917180,-,7839,728,13-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768072,North Region,Yishun
WESTMERE,75 Jurong East Street 13  #17-01 ,1,116,Strata,1100000,-,9483,881,12-AUG-2012,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East
NORTHOAKS,32 Woodlands Crescent  #01-07 ,1,133,Strata,930000,-,6992,650,10-AUG-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738087,North Region,Woodlands
THE TAMPINES TRILLIANT,15 Tampines Central 7  #11-11 ,1,105,Strata,903000,-,8600,799,10-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528771,East Region,Tampines
SUMMERDALE,6 Boon Lay Drive  #03-15 ,1,111,Strata,855000,-,7703,716,10-AUG-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649927,West Region,Jurong West
THE QUINTET,46 Choa Chu Kang Street 64  #15-21 ,1,120,Strata,980000,-,8167,759,10-AUG-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689106,West Region,Choa Chu Kang
1 CANBERRA,25 Canberra Drive  #05-52 ,1,116,Strata,839550,-,7238,672,10-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768078,North Region,Yishun
THE FLORAVALE,244 Westwood Avenue  #11-54 ,1,115,Strata,870000,-,7565,703,10-AUG-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West
WATERCOLOURS,29 Pasir Ris Link  #05-22 ,1,69,Strata,542400,-,7861,730,10-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,Private,18,51,518152,East Region,Pasir Ris
WATERCOLOURS,21 Pasir Ris Link  #06-05 ,1,69,Strata,547400,-,7933,737,10-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,Private,18,51,518168,East Region,Pasir Ris
YEW MEI GREEN,56 Choa Chu Kang North 6  #17-31 ,1,148,Strata,1194000,-,8068,749,10-AUG-2012,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
WOODSVALE,9 Woodlands Drive 72  #08-26 ,1,120,Strata,860000,-,7167,666,10-AUG-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
1 CANBERRA,21 Canberra Drive  #06-44 ,1,116,Strata,833850,-,7188,668,10-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768076,North Region,Yishun
1 CANBERRA,1 Canberra Drive  #08-07 ,1,88,Strata,698640,-,7939,738,10-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
THE QUINTET,46 Choa Chu Kang Street 64  #09-24 ,1,120,Strata,960000,-,8000,743,10-AUG-2012,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689106,West Region,Choa Chu Kang
1 CANBERRA,15 Canberra Drive  #01-30 ,1,170,Strata,1006750,-,5922,550,10-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768073,North Region,Yishun
NORTHOAKS,20 Woodlands Crescent  #03-47 ,1,115,Strata,820000,-,7130,662,10-AUG-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
THE TAMPINES TRILLIANT,23 Tampines Central 7  #04-27 ,1,121,Strata,992000,-,8198,762,10-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528609,East Region,Tampines
THE ESPARIS,7 Pasir Ris Drive 4  #06-04 ,1,120,Strata,1000000,-,8333,774,10-AUG-2012,Executive Condominium,99 Yrs From 21/01/2002,2005,Resale,Private,18,51,519459,East Region,Pasir Ris
TWIN WATERFALLS,100 Punggol Walk  #12-03 ,1,85,Strata,658760,-,7750,720,10-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,2015,New Sale,Private,19,82,828790,North East Region,Punggol
WATERCOLOURS,31 Pasir Ris Link  #07-27 ,1,115,Strata,926200,-,8054,748,10-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,Private,18,51,518153,East Region,Pasir Ris
BLOSSOM RESIDENCES,32 Segar Road  #06-15 ,1,98,Strata,731000,-,7459,693,08-AUG-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677722,West Region,Bukit Panjang
THE TAMPINES TRILLIANT,27 Tampines Central 7  #04-36 ,1,93,Strata,801000,-,8613,800,08-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528611,East Region,Tampines
THE FLORAVALE,238 Westwood Avenue  #03-43 ,1,116,Strata,850000,-,7328,681,08-AUG-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648363,West Region,Jurong West
1 CANBERRA,15 Canberra Drive  #08-30 ,1,134,Strata,972550,-,7258,674,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768073,North Region,Yishun
BISHAN LOFT,31 Bishan Street 11  #31-05 ,1,106,Strata,1255000,-,11840,1100,08-AUG-2012,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579819,Central Region,Bishan
1 CANBERRA,3 Canberra Drive  #11-08 ,1,88,Strata,691350,-,7856,730,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,Private,27,76,768102,North Region,Yishun
THE TAMPINES TRILLIANT,25 Tampines Central 7  #07-32 ,1,81,Strata,719000,-,8877,825,08-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528610,East Region,Tampines
TWIN WATERFALLS,110 Punggol Walk  #07-24 ,1,93,Strata,713150,-,7668,712,08-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828765,North East Region,Punggol
1 CANBERRA,17 Canberra Drive  #10-34 ,1,134,Strata,982050,-,7329,681,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768074,North Region,Yishun
1 CANBERRA,5 Canberra Drive  #08-10 ,1,117,Strata,861400,-,7362,684,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
1 CANBERRA,19 Canberra Drive  #12-37 ,1,116,Strata,930750,-,8024,745,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768075,North Region,Yishun
THE TAMPINES TRILLIANT,17 Tampines Central 7  #14-13 ,1,105,Strata,916000,-,8724,810,08-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528772,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #02-01 ,1,128,Strata,1090000,-,8516,791,08-AUG-2012,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
1 CANBERRA,17 Canberra Drive  #12-34 ,1,134,Strata,991550,-,7400,687,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768074,North Region,Yishun
WATERCOLOURS,35 Pasir Ris Link  #06-35 ,1,85,Strata,672300,-,7909,735,08-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518155,East Region,Pasir Ris
TWIN WATERFALLS,114 Punggol Walk  #09-30 ,1,104,Strata,833340,-,8013,744,08-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
1 CANBERRA,19 Canberra Drive  #05-38 ,1,134,Strata,1000480,-,7466,694,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768075,North Region,Yishun
THE TAMPINES TRILLIANT,31 Tampines Central 7  #13-42 ,1,94,Strata,857000,-,9117,847,08-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
1 CANBERRA,5 Canberra Drive  #12-11 ,1,99,Strata,752150,-,7597,706,08-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
TWIN WATERFALLS,116 Punggol Walk  #12-36 ,1,115,Strata,942480,-,8195,761,08-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828768,North East Region,Punggol
THE RIVERVALE,1 Rivervale Link  #10-08 ,1,116,Strata,950000,-,8190,761,08-AUG-2012,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545118,North East Region,Sengkang
THE TAMPINES TRILLIANT,29 Tampines Central 7  #07-37 ,1,93,Strata,840000,-,9032,839,07-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528612,East Region,Tampines
TWIN WATERFALLS,100 Punggol Walk  #03-04 ,1,103,Strata,816640,-,7929,737,07-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828790,North East Region,Punggol
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #12-29 ,1,89,Strata,746000,-,8382,779,07-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
1 CANBERRA,23 Canberra Drive  #07-47 ,1,98,Strata,766400,-,7820,727,07-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
WATERCOLOURS,21 Pasir Ris Link  #05-03 ,1,85,Strata,656800,-,7727,718,07-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518168,East Region,Pasir Ris
THE RAINFOREST,335 Choa Chu Kang Avenue 3  #08-12 ,1,88,Strata,721000,-,8193,761,07-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689871,West Region,Choa Chu Kang
WATERCOLOURS,23 Pasir Ris Link  #06-10 ,1,85,Strata,677000,-,7965,740,07-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518169,East Region,Pasir Ris
WINDERMERE,28 Choa Chu Kang Street 64  #02-02 ,1,134,Strata,900000,-,6716,624,07-AUG-2012,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689097,West Region,Choa Chu Kang
THE TAMPINES TRILLIANT,13 Tampines Central 7  #07-07 ,1,81,Strata,727000,-,8975,834,07-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528770,East Region,Tampines
THE TAMPINES TRILLIANT,29 Tampines Central 7  #02-38 ,1,121,Strata,1000000,-,8264,768,07-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528612,East Region,Tampines
AUSTVILLE RESIDENCES,13 Sengkang East Avenue  #14-05 ,1,73,Strata,597000,-,8178,760,07-AUG-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544805,North East Region,Sengkang
TWIN WATERFALLS,122 Punggol Walk  #05-47 ,1,153,Strata,900450,-,5885,547,07-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828771,North East Region,Punggol
THE FLORAVALE,238 Westwood Avenue  #07-43 ,1,116,Strata,870000,-,7500,697,06-AUG-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648363,West Region,Jurong West
THE RAINFOREST,343 Choa Chu Kang Avenue 3  #02-26 ,1,107,Strata,807000,-,7542,701,06-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689875,West Region,Choa Chu Kang
1 CANBERRA,17 Canberra Drive  #10-35 ,1,119,Strata,925050,-,7774,722,06-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768074,North Region,Yishun
TWIN WATERFALLS,108 Punggol Walk  #14-19 ,1,101,Strata,802380,-,7944,738,06-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828764,North East Region,Punggol
1 CANBERRA,3 Canberra Drive  #07-06 ,1,97,Strata,765700,-,7894,733,06-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
ARC AT TAMPINES,3 Tampines Avenue 8  #08-01 ,1,120,Strata,916100,-,7634,709,06-AUG-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529595,East Region,Tampines
THE TAMPINES TRILLIANT,31 Tampines Central 7  #04-42 ,1,94,Strata,810000,-,8617,801,06-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,Private,18,52,528613,East Region,Tampines
TWIN WATERFALLS,114 Punggol Walk  #15-30 ,1,104,Strata,908100,-,8732,811,06-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
WESTMERE,75 Jurong East Street 13  #20-04 ,1,102,Strata,900000,-,8824,820,06-AUG-2012,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East
THE TAMPINES TRILLIANT,19 Tampines Central 7  #07-18 ,1,121,Strata,1038000,-,8579,797,06-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
PINEVALE,12 Tampines Street 73  #07-02 ,1,119,Strata,912000,-,7664,712,06-AUG-2012,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528828,East Region,Tampines
THE DEW,30 Bukit Batok Street 21  #01-07 ,1,133,Strata,1028000,-,7729,718,06-AUG-2012,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok
THE RAINFOREST,337 Choa Chu Kang Avenue 3  #08-15 ,1,89,Strata,751000,-,8438,784,03-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689872,West Region,Choa Chu Kang
TWIN WATERFALLS,104 Punggol Walk  #10-09 ,1,85,Strata,657720,-,7738,719,03-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828792,North East Region,Punggol
1 CANBERRA,13 Canberra Drive  #12-27 ,1,98,Strata,778050,-,7939,738,03-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768072,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #08-48 ,1,100,Strata,779700,-,7797,724,03-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
1 CANBERRA,23 Canberra Drive  #01-48 ,1,116,Strata,792050,-,6828,634,03-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
SUMMERDALE,6 Boon Lay Drive  #02-09 ,1,113,Strata,870000,-,7699,715,03-AUG-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649927,West Region,Jurong West
1 CANBERRA,17 Canberra Drive  #11-34 ,1,134,Strata,986800,-,7364,684,03-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768074,North Region,Yishun
TWIN WATERFALLS,112 Punggol Walk  #01-27 ,1,133,Strata,1034430,-,7778,723,03-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828766,North East Region,Punggol
BLOSSOM RESIDENCES,32 Segar Road  #06-19 ,1,98,Strata,731000,-,7459,693,03-AUG-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677722,West Region,Bukit Panjang
1 CANBERRA,21 Canberra Drive  #12-44 ,1,116,Strata,857600,-,7393,687,03-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768076,North Region,Yishun
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #11-02 ,1,158,Strata,1170000,-,7405,688,03-AUG-2012,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
THE TAMPINES TRILLIANT,13 Tampines Central 7  #09-05 ,1,121,Strata,1027000,-,8488,789,03-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528770,East Region,Tampines
WATERCOLOURS,35 Pasir Ris Link  #01-36 ,1,150,Strata,976600,-,6511,605,03-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518155,East Region,Pasir Ris
WOODSVALE,11 Woodlands Drive 72  #06-29 ,1,114,Strata,835000,-,7325,680,03-AUG-2012,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands
1 CANBERRA,11 Canberra Drive  #12-23 ,1,197,Strata,1394350,-,7078,658,03-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768071,North Region,Yishun
BLOSSOM RESIDENCES,30 Segar Road  #13-02 ,1,70,Strata,570000,-,8143,756,03-AUG-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677721,West Region,Bukit Panjang
THE RAINFOREST,335 Choa Chu Kang Avenue 3  #12-09 ,1,89,Strata,749000,-,8416,782,03-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,Private,23,68,689871,West Region,Choa Chu Kang
NORTHOAKS,26 Woodlands Crescent  #04-26 ,1,115,Strata,820000,-,7130,662,03-AUG-2012,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
THE TAMPINES TRILLIANT,31 Tampines Central 7  #08-43 ,1,94,Strata,832000,-,8851,822,03-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
THE TAMPINES TRILLIANT,19 Tampines Central 7  #08-18 ,1,121,Strata,1016000,-,8397,780,03-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528773,East Region,Tampines
EASTVALE,33 Pasir Ris Drive 3  #02-02 ,1,119,Strata,880000,-,7395,687,02-AUG-2012,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
AUSTVILLE RESIDENCES,19 Sengkang East Avenue  #04-17 ,1,114,Strata,874000,-,7667,712,02-AUG-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544808,North East Region,Sengkang
1 CANBERRA,13 Canberra Drive  #09-27 ,1,98,Strata,788800,-,8049,748,02-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768072,North Region,Yishun
TWIN WATERFALLS,114 Punggol Walk  #13-32 ,1,104,Strata,844520,-,8120,754,02-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #04-06 ,1,90,Strata,830000,-,9222,857,02-AUG-2012,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines
TWIN WATERFALLS,120 Punggol Walk  #14-44 ,1,115,Strata,979200,-,8515,791,02-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828770,North East Region,Punggol
1 CANBERRA,5 Canberra Drive  #05-10 ,1,117,Strata,849050,-,7257,674,02-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,Private,27,76,768103,North Region,Yishun
BLOSSOM RESIDENCES,30 Segar Road  #14-02 ,1,70,Strata,572000,-,8171,759,02-AUG-2012,Executive Condominium,99 Yrs From 02/03/2011,Uncompleted,New Sale,HDB,23,67,677721,West Region,Bukit Panjang
1 CANBERRA,15 Canberra Drive  #07-29 ,1,98,Strata,786350,-,8024,745,02-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768073,North Region,Yishun
1 CANBERRA,7 Canberra Drive  #12-15 ,1,88,Strata,689450,-,7835,728,02-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
TWIN WATERFALLS,104 Punggol Walk  #04-12 ,1,85,Strata,635100,-,7472,694,02-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828792,North East Region,Punggol
1 CANBERRA,19 Canberra Drive  #13-38 ,1,252,Strata,1619500,-,6427,597,02-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768075,North Region,Yishun
WATERCOLOURS,33 Pasir Ris Link  #04-31 ,1,115,Strata,933200,-,8115,754,01-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518154,East Region,Pasir Ris
AUSTVILLE RESIDENCES,21 Sengkang East Avenue  #10-26 ,1,73,Strata,572000,-,7836,728,01-AUG-2012,Executive Condominium,99 Yrs From 24/08/2010,Uncompleted,New Sale,HDB,19,54,544809,North East Region,Sengkang
ARC AT TAMPINES,19 Tampines Avenue 8  #10-32 ,1,139,Strata,1069700,-,7696,715,01-AUG-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529603,East Region,Tampines
TWIN WATERFALLS,114 Punggol Walk  #04-29 ,1,115,Strata,925200,-,8045,747,01-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
THE TAMPINES TRILLIANT,15 Tampines Central 7  #06-09 ,1,93,Strata,825000,-,8871,824,01-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528771,East Region,Tampines
THE TAMPINES TRILLIANT,27 Tampines Central 7  #11-35 ,1,105,Strata,901000,-,8581,797,01-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528611,East Region,Tampines
1 CANBERRA,3 Canberra Drive  #06-06 ,1,97,Strata,757850,-,7813,726,01-AUG-2012,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
THE TAMPINES TRILLIANT,25 Tampines Central 7  #13-29 ,1,81,Strata,745000,-,9198,854,01-AUG-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528610,East Region,Tampines
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #06-29 ,1,89,Strata,728000,-,8180,760,01-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
TWIN WATERFALLS,100 Punggol Walk  #04-02 ,1,103,Strata,745620,-,7239,673,01-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828790,North East Region,Punggol
RIVERPARC RESIDENCE,94 Punggol Drive  #06-11 ,1,114,Strata,847620,-,7435,691,01-AUG-2012,Executive Condominium,99 Yrs From 27/12/2010,Uncompleted,New Sale,HDB,19,82,828796,North East Region,Punggol
THE RAINFOREST,345 Choa Chu Kang Avenue 3  #14-29 ,1,88,Strata,744000,-,8455,785,01-AUG-2012,Executive Condominium,99 Yrs From 28/06/2011,Uncompleted,New Sale,HDB,23,68,689876,West Region,Choa Chu Kang
WATERCOLOURS,31 Pasir Ris Link  #10-27 ,1,115,Strata,941200,-,8184,760,01-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
TWIN WATERFALLS,106 Punggol Walk  #17-16 ,1,121,Strata,835060,-,6904,641,01-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828793,North East Region,Punggol
TWIN WATERFALLS,114 Punggol Walk  #13-31 ,1,101,Strata,851730,-,8433,783,01-AUG-2012,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,HDB,19,82,828767,North East Region,Punggol
ARC AT TAMPINES,17 Tampines Avenue 8  #14-26 ,1,75,Strata,640800,-,8544,794,01-AUG-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,Private,18,52,529602,East Region,Tampines
WATERCOLOURS,27 Pasir Ris Link  #06-16 ,1,119,Strata,959200,-,8061,749,01-AUG-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518151,East Region,Pasir Ris
ARC AT TAMPINES,11 Tampines Avenue 8  #07-18 ,1,92,Strata,732600,-,7963,740,01-AUG-2012,Executive Condominium,99 Yrs From 22/02/2011,Uncompleted,New Sale,HDB,18,52,529599,East Region,Tampines
THE TAMPINES TRILLIANT,31 Tampines Central 7  #01-42 ,1,116,Strata,908000,-,7828,727,31-JUL-2012,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
WATERCOLOURS,25 Pasir Ris Link  #06-12 ,1,102,Strata,827500,-,8113,754,31-JUL-2012,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,Private,18,51,518150,East Region,Pasir Ris
