Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WATERBAY,47 Edgefield Plains  #05-15 ,1,102,Strata,787800,-,7724,718,27-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
CITYLIFE@TAMPINES,59 Tampines Central 7  #06-17 ,1,128,Strata,1143900,-,8937,830,27-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528594,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #04-07 ,1,85,Strata,648324,-,7627,709,27-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
CITYLIFE@TAMPINES,65 Tampines Central 7  #09-28 ,1,105,Strata,936200,-,8916,828,27-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528597,East Region,Tampines
HERON BAY,53 Upper Serangoon View  #03-05 ,1,140,Strata,1126900,-,8049,748,27-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534019,North East Region,Hougang
THE TAMPINES TRILLIANT,31 Tampines Central 7  #04-44 ,1,93,Strata,801000,-,8613,800,27-FEB-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528613,East Region,Tampines
CITYLIFE@TAMPINES,65 Tampines Central 7  #13-29 ,1,105,Strata,915000,-,8714,810,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528597,East Region,Tampines
THE TOPIARY,19 Fernvale Lane  #09-22 ,1,84,Strata,671600,-,7995,743,26-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
THE TOPIARY,11 Fernvale Lane  #06-01 ,1,85,Strata,656328,-,7722,717,26-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797495,North East Region,Sengkang
EASTVALE,33 Pasir Ris Drive 3  #05-01 ,1,102,Strata,900000,-,8824,820,26-FEB-2013,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
CITYLIFE@TAMPINES,55 Tampines Central 7  #09-10 ,1,105,Strata,955800,-,9103,846,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
CITYLIFE@TAMPINES,53 Tampines Central 7  #14-06 ,1,116,Strata,1004100,-,8656,804,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528616,East Region,Tampines
1 CANBERRA,23 Canberra Drive  #03-48 ,1,100,Strata,769500,-,7695,715,26-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768077,North Region,Yishun
CITYLIFE@TAMPINES,55 Tampines Central 7  #09-08 ,1,103,Strata,895200,-,8691,807,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
CITYLIFE@TAMPINES,63 Tampines Central 7  #13-26 ,1,105,Strata,970800,-,9246,859,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528596,East Region,Tampines
CITYLIFE@TAMPINES,63 Tampines Central 7  #12-26 ,1,110,Strata,936700,-,8515,791,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528596,East Region,Tampines
CITYLIFE@TAMPINES,67 Tampines Central 7  #09-33 ,1,106,Strata,929700,-,8771,815,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
CITYLIFE@TAMPINES,55 Tampines Central 7  #11-09 ,1,105,Strata,940700,-,8959,832,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
CITYLIFE@TAMPINES,57 Tampines Central 7  #04-12 ,1,110,Strata,871000,-,7918,736,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
CITYLIFE@TAMPINES,59 Tampines Central 7  #02-18 ,1,128,Strata,1047700,-,8185,760,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528594,East Region,Tampines
1 CANBERRA,5 Canberra Drive  #03-10 ,1,117,Strata,846450,-,7235,672,26-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768103,North Region,Yishun
CITYLIFE@TAMPINES,51 Tampines Central 7  #03-02 ,1,102,Strata,853300,-,8366,777,26-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528615,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #20-08 ,1,117,Strata,968576,-,8278,769,26-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797496,North East Region,Sengkang
LA CASA,58 Woodlands Drive 16  #08-19 ,1,104,Strata,861888,-,8287,770,26-FEB-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,HDB,25,73,737897,North Region,Woodlands
WATERBAY,47A Edgefield Plains  #17-17 ,1,182,Strata,1134444,-,6233,579,26-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828714,North East Region,Punggol
HERON BAY,63 Upper Serangoon View  #01-22 ,1,126,Strata,921000,-,7310,679,26-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534014,North East Region,Hougang
HERON BAY,57 Upper Serangoon View  #03-16 ,1,129,Strata,1039300,-,8057,748,26-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534017,North East Region,Hougang
THE TOPIARY,19 Fernvale Lane  #20-22 ,1,84,Strata,715576,-,8519,791,26-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797499,North East Region,Sengkang
CITYLIFE@TAMPINES,51 Tampines Central 7  #04-03 ,1,130,Strata,1194600,-,9189,854,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528615,East Region,Tampines
CITYLIFE@TAMPINES,65 Tampines Central 7  #09-29 ,1,105,Strata,921900,-,8780,816,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528597,East Region,Tampines
THE TOPIARY,17 Fernvale Lane  #18-20 ,1,98,Strata,825792,-,8426,783,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797498,North East Region,Sengkang
CITYLIFE@TAMPINES,55 Tampines Central 7  #14-09 ,1,114,Strata,1006200,-,8826,820,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
CITYLIFE@TAMPINES,55 Tampines Central 7  #01-08 ,1,132,Strata,993800,-,7529,699,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
WATERCOLOURS,31 Pasir Ris Link  #09-26 ,1,106,Strata,878600,-,8289,770,25-FEB-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518153,East Region,Pasir Ris
THE TOPIARY,23 Fernvale Lane  #21-30 ,1,187,Strata,1397388,-,7473,694,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
CITYLIFE@TAMPINES,61 Tampines Central 7  #07-21 ,1,123,Strata,1120900,-,9113,847,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528595,East Region,Tampines
AUSTVILLE RESIDENCES,23 Sengkang East Avenue  #12-29 ,1,107,Strata,860000,-,8037,747,25-FEB-2013,Executive Condominium,99 Yrs From 24/08/2010,2014,New Sale,Private,19,54,544810,North East Region,Sengkang
THE TOPIARY,23 Fernvale Lane  #07-30 ,1,98,Strata,781816,-,7978,741,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
THE TOPIARY,19 Fernvale Lane  #11-21 ,1,98,Strata,768936,-,7846,729,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797499,North East Region,Sengkang
HERON BAY,55 Upper Serangoon View  #12-09 ,1,114,Strata,926000,-,8123,755,25-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
WATERBAY,47 Edgefield Plains  #15-13 ,1,86,Strata,720600,-,8379,778,25-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
THE TOPIARY,19 Fernvale Lane  #07-21 ,1,98,Strata,752928,-,7683,714,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
1 CANBERRA,15 Canberra Drive  #05-29 ,1,98,Strata,801540,-,8179,760,25-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768073,North Region,Yishun
CITYLIFE@TAMPINES,57 Tampines Central 7  #14-12 ,1,114,Strata,976800,-,8568,796,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
CITYLIFE@TAMPINES,67 Tampines Central 7  #12-32 ,1,120,Strata,1120800,-,9340,868,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
CITYLIFE@TAMPINES,67 Tampines Central 7  #06-34 ,1,73,Strata,675700,-,9256,860,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
THE TOPIARY,15 Fernvale Lane  #17-14 ,1,129,Strata,1067384,-,8274,769,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
THE TOPIARY,19 Fernvale Lane  #07-24 ,1,97,Strata,759000,-,7825,727,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
CITYLIFE@TAMPINES,51 Tampines Central 7  #13-02 ,1,106,Strata,960700,-,9063,842,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528615,East Region,Tampines
CITYLIFE@TAMPINES,55 Tampines Central 7  #14-08 ,1,112,Strata,969200,-,8654,804,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
1 CANBERRA,13 Canberra Drive  #03-25 ,1,117,Strata,843350,-,7208,670,25-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768072,North Region,Yishun
CITYLIFE@TAMPINES,55 Tampines Central 7  #14-11 ,1,224,Strata,1252100,-,5590,519,25-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
THE TOPIARY,15 Fernvale Lane  #14-15 ,1,129,Strata,1021108,-,7916,735,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797497,North East Region,Sengkang
TWIN WATERFALLS,102 Punggol Walk  #07-08 ,1,103,Strata,870300,-,8450,785,25-FEB-2013,Executive Condominium,99 Yrs From 05/10/2011,Uncompleted,New Sale,Private,19,82,828791,North East Region,Punggol
LA CASA,54 Woodlands Drive 16  #04-10 ,1,106,Strata,920000,-,8679,806,25-FEB-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737899,North Region,Woodlands
THE TOPIARY,13 Fernvale Lane  #08-12 ,1,101,Strata,782325,-,7746,720,25-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797496,North East Region,Sengkang
LA CASA,56 Woodlands Drive 16  #12-16 ,1,81,Strata,790000,-,9753,906,24-FEB-2013,Executive Condominium,99 Yrs From 13/09/2004,2008,Resale,Private,25,73,737898,North Region,Woodlands
LILYDALE,560 Yishun Avenue 6  #02-23 ,1,111,Strata,920000,-,8288,770,23-FEB-2013,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,27,76,768966,North Region,Yishun
WATERBAY,47 Edgefield Plains  #04-15 ,1,102,Strata,781800,-,7665,712,22-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828713,North East Region,Punggol
CITYLIFE@TAMPINES,61 Tampines Central 7  #04-20 ,1,128,Strata,1080900,-,8445,785,22-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528595,East Region,Tampines
THE QUINTET,44 Choa Chu Kang Street 64  #17-19 ,1,117,Strata,988000,-,8444,785,22-FEB-2013,Executive Condominium,99 Yrs From 22/01/2003,2006,Resale,HDB,23,68,689105,West Region,Choa Chu Kang
THE TOPIARY,19 Fernvale Lane  #17-23 ,1,97,Strata,840560,-,8666,805,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
THE TAMPINES TRILLIANT,33 Tampines Central 7  #12-46 ,1,81,Strata,763000,-,9420,875,22-FEB-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528614,East Region,Tampines
WATERBAY,47B Edgefield Plains  #09-22 ,1,102,Strata,820000,-,8039,747,22-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828715,North East Region,Punggol
CITYLIFE@TAMPINES,63 Tampines Central 7  #06-26 ,1,110,Strata,934000,-,8491,789,22-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528596,East Region,Tampines
CITYLIFE@TAMPINES,61 Tampines Central 7  #05-21 ,1,123,Strata,1059500,-,8614,800,22-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,2016,New Sale,HDB,18,52,528595,East Region,Tampines
CITYLIFE@TAMPINES,51 Tampines Central 7  #03-03 ,1,135,Strata,1254000,-,9289,863,22-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528615,East Region,Tampines
THE TAMPINES TRILLIANT,27 Tampines Central 7  #11-34 ,1,105,Strata,901000,-,8581,797,22-FEB-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528611,East Region,Tampines
THE TOPIARY,23 Fernvale Lane  #13-30 ,1,98,Strata,805828,-,8223,764,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
WATERCOLOURS,27 Pasir Ris Link  #05-18 ,1,85,Strata,663400,-,7805,725,22-FEB-2013,Executive Condominium,99 Yrs From 10/01/2012,Uncompleted,New Sale,HDB,18,51,518151,East Region,Pasir Ris
THE TOPIARY,11 Fernvale Lane  #03-01 ,1,85,Strata,665285,-,7827,727,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,2016,New Sale,HDB,28,79,797495,North East Region,Sengkang
CITYLIFE@TAMPINES,53 Tampines Central 7  #06-07 ,1,147,Strata,1304400,-,8873,824,22-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528616,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #09-09 ,1,85,Strata,652840,-,7680,714,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
THE TOPIARY,15 Fernvale Lane  #20-16 ,1,207,Strata,1428576,-,6901,641,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
HERON BAY,51 Upper Serangoon View  #16-01 ,1,129,Strata,1071000,-,8302,771,22-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,2015,New Sale,Private,19,53,534020,North East Region,Hougang
THE TOPIARY,23 Fernvale Lane  #20-30 ,1,98,Strata,833796,-,8508,790,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
THE TOPIARY,15 Fernvale Lane  #18-16 ,1,127,Strata,1026444,-,8082,751,22-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
CITYLIFE@TAMPINES,57 Tampines Central 7  #10-15 ,1,110,Strata,961400,-,8740,812,22-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528593,East Region,Tampines
THE TOPIARY,21 Fernvale Lane  #19-28 ,1,84,Strata,715576,-,8519,791,21-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797500,North East Region,Sengkang
CITYLIFE@TAMPINES,63 Tampines Central 7  #14-27 ,1,209,Strata,1231400,-,5892,547,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528596,East Region,Tampines
1 CANBERRA,7 Canberra Drive  #10-13 ,1,97,Strata,783750,-,8080,751,21-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768069,North Region,Yishun
CITYLIFE@TAMPINES,67 Tampines Central 7  #12-38 ,1,103,Strata,1025300,-,9954,925,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
CITYLIFE@TAMPINES,67 Tampines Central 7  #11-37 ,1,107,Strata,938500,-,8771,815,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
THE TOPIARY,15 Fernvale Lane  #18-14 ,1,129,Strata,1073364,-,8321,773,21-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
CITYLIFE@TAMPINES,67 Tampines Central 7  #13-34 ,1,73,Strata,691000,-,9466,879,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
WATERBAY,45B Edgefield Plains  #05-08 ,1,125,Strata,1002000,-,8016,745,21-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
HERON BAY,55 Upper Serangoon View  #16-09 ,1,211,Strata,1390000,-,6588,612,21-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,Private,19,53,534018,North East Region,Hougang
CITYLIFE@TAMPINES,57 Tampines Central 7  #05-12 ,1,105,Strata,850100,-,8096,752,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
CITYLIFE@TAMPINES,53 Tampines Central 7  #12-06 ,1,116,Strata,994100,-,8570,796,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528616,East Region,Tampines
THE TOPIARY,25 Fernvale Lane  #20-35 ,1,230,Strata,1486076,-,6461,600,21-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,Private,28,79,797502,North East Region,Sengkang
CITYLIFE@TAMPINES,67 Tampines Central 7  #03-33 ,1,111,Strata,899700,-,8105,753,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
WATERBAY,45B Edgefield Plains  #14-10 ,1,100,Strata,799000,-,7990,742,21-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
CITYLIFE@TAMPINES,55 Tampines Central 7  #04-11 ,1,113,Strata,981000,-,8681,807,21-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528617,East Region,Tampines
WATERBAY,45B Edgefield Plains  #16-09 ,1,117,Strata,969000,-,8282,769,21-FEB-2013,Executive Condominium,99 Yrs From 02/07/2012,Uncompleted,New Sale,HDB,19,82,828712,North East Region,Punggol
1 CANBERRA,3 Canberra Drive  #02-05 ,1,99,Strata,768550,-,7763,721,21-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768102,North Region,Yishun
THE TOPIARY,11 Fernvale Lane  #23-05 ,1,183,Strata,1377405,-,7527,699,21-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,2016,New Sale,HDB,28,79,797495,North East Region,Sengkang
THE TOPIARY,23 Fernvale Lane  #08-29 ,1,84,Strata,638756,-,7604,706,21-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
HERON BAY,61 Upper Serangoon View  #14-18 ,1,96,Strata,836400,-,8713,809,21-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
THE TOPIARY,23 Fernvale Lane  #11-30 ,1,98,Strata,797824,-,8141,756,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797501,North East Region,Sengkang
THE TOPIARY,21 Fernvale Lane  #16-25 ,1,98,Strata,788900,-,8050,748,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797500,North East Region,Sengkang
THE TOPIARY,13 Fernvale Lane  #03-07 ,1,85,Strata,644276,-,7580,704,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
CITYLIFE@TAMPINES,67 Tampines Central 7  #07-37 ,1,107,Strata,946100,-,8842,821,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
THE TOPIARY,19 Fernvale Lane  #10-24 ,1,97,Strata,770960,-,7948,738,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797499,North East Region,Sengkang
THE TOPIARY,21 Fernvale Lane  #06-28 ,1,84,Strata,648600,-,7721,717,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797500,North East Region,Sengkang
THE TOPIARY,17 Fernvale Lane  #16-18 ,1,115,Strata,903164,-,7854,730,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797498,North East Region,Sengkang
THE TOPIARY,15 Fernvale Lane  #19-16 ,1,127,Strata,1043646,-,8218,763,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797497,North East Region,Sengkang
HERON BAY,55 Upper Serangoon View  #14-09 ,1,114,Strata,935000,-,8202,762,20-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
1 CANBERRA,17 Canberra Drive  #03-33 ,1,116,Strata,881350,-,7598,706,20-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768074,North Region,Yishun
CITYLIFE@TAMPINES,63 Tampines Central 7  #10-24 ,1,113,Strata,979600,-,8669,805,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528596,East Region,Tampines
CITYLIFE@TAMPINES,53 Tampines Central 7  #03-07 ,1,147,Strata,1286400,-,8751,813,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528616,East Region,Tampines
1 CANBERRA,1 Canberra Drive  #01-04 ,1,112,Strata,715100,-,6385,593,20-FEB-2013,Executive Condominium,99 Yrs From 30/01/2012,Uncompleted,New Sale,HDB,27,76,768101,North Region,Yishun
HERON BAY,55 Upper Serangoon View  #16-12 ,1,223,Strata,1483000,-,6650,618,20-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534018,North East Region,Hougang
CITYLIFE@TAMPINES,67 Tampines Central 7  #05-37 ,1,107,Strata,890800,-,8325,773,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528598,East Region,Tampines
HERON BAY,61 Upper Serangoon View  #16-17 ,1,129,Strata,1072300,-,8312,772,20-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534015,North East Region,Hougang
THE TOPIARY,11 Fernvale Lane  #12-02 ,1,101,Strata,759184,-,7517,698,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797495,North East Region,Sengkang
CITYLIFE@TAMPINES,61 Tampines Central 7  #09-20 ,1,123,Strata,1132900,-,9211,856,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,Private,18,52,528595,East Region,Tampines
HERON BAY,51 Upper Serangoon View  #02-04 ,1,119,Strata,928000,-,7798,724,20-FEB-2013,Executive Condominium,99 Yrs From 04/06/2012,Uncompleted,New Sale,HDB,19,53,534020,North East Region,Hougang
CITYLIFE@TAMPINES,51 Tampines Central 7  #02-04 ,1,139,Strata,1145000,-,8237,765,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,2016,New Sale,Private,18,52,528615,East Region,Tampines
CITYLIFE@TAMPINES,57 Tampines Central 7  #01-13 ,1,153,Strata,1189500,-,7775,722,20-FEB-2013,Executive Condominium,99 Yrs From 13/08/2012,Uncompleted,New Sale,HDB,18,52,528593,East Region,Tampines
THE TOPIARY,21 Fernvale Lane  #16-26 ,1,97,Strata,794972,-,8196,761,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797500,North East Region,Sengkang
THE TAMPINES TRILLIANT,15 Tampines Central 7  #12-12 ,1,81,Strata,722000,-,8914,828,20-FEB-2013,Executive Condominium,99 Yrs From 13/07/2011,Uncompleted,New Sale,HDB,18,52,528771,East Region,Tampines
THE TOPIARY,13 Fernvale Lane  #06-07 ,1,85,Strata,677730,-,7973,741,20-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797496,North East Region,Sengkang
THE TOPIARY,17 Fernvale Lane  #13-20 ,1,98,Strata,805828,-,8223,764,19-FEB-2013,Executive Condominium,99 Yrs From 03/07/2012,Uncompleted,New Sale,HDB,28,79,797498,North East Region,Sengkang
