Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
YEW MEI GREEN,50 Choa Chu Kang North 6  #09-06 ,1,120,Strata,450000,-,3750,348,20-JUL-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
YEW MEI GREEN,52 Choa Chu Kang North 6  #20-22 ,1,131,Strata,510000,-,3893,362,20-JUL-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #01-01 ,1,163,Strata,580000,-,3558,331,18-JUL-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines
NORTHOAKS,22 Woodlands Crescent  #15-34 ,1,211,Strata,580000,-,2749,255,18-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
SUMMERDALE,10 Boon Lay Drive  #11-30 ,1,118,Strata,404000,-,3424,318,17-JUL-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West
YEW MEI GREEN,50 Choa Chu Kang North 6  #04-10 ,1,124,Strata,425000,-,3427,318,14-JUL-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
YEW MEI GREEN,50 Choa Chu Kang North 6  #09-05 ,1,105,Strata,393000,-,3743,348,14-JUL-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689574,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #10-08 ,1,126,Strata,480000,-,3810,354,14-JUL-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
NORTHOAKS,32 Woodlands Crescent  #06-04 ,1,116,Strata,420000,-,3621,336,14-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738087,North Region,Woodlands
EASTVALE,35 Pasir Ris Drive 3  #08-07 ,1,120,Strata,490000,-,4083,379,13-JUL-2006,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
THE FLORAVALE,246 Westwood Avenue  #01-60 ,1,164,Strata,432000,-,2634,245,12-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West
NORTHOAKS,32 Woodlands Crescent  #04-06 ,1,120,Strata,393000,-,3275,304,12-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738087,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #08-27 ,1,115,Strata,430000,-,3739,347,11-JUL-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738093,North Region,Woodlands
NORTHOAKS,22 Woodlands Crescent  #15-38 ,1,231,Strata,580000,-,2511,233,11-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738082,North Region,Woodlands
PINEVALE,4 Tampines Street 73  #12-03 ,1,120,Strata,471500,-,3929,365,10-JUL-2006,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528824,East Region,Tampines
THE RIVERVALE,7 Rivervale Link  #03-37 ,1,120,Strata,460000,-,3833,356,07-JUL-2006,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545125,North East Region,Sengkang
THE QUINTET,38 Choa Chu Kang Street 64  #15-08 ,1,145,Strata,621810,-,4288,398,07-JUL-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689102,West Region,Choa Chu Kang
NORTHOAKS,26 Woodlands Crescent  #15-30 ,1,231,Strata,600000,-,2597,241,07-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
WOODSVALE,19 Woodlands Drive 72  #07-52 ,1,122,Strata,415000,-,3402,316,07-JUL-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738098,North Region,Woodlands
THE FLORAVALE,226 Westwood Avenue  #08-17 ,1,120,Strata,380000,-,3167,294,06-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648357,West Region,Jurong West
THE QUINTET,38 Choa Chu Kang Street 64  #14-08 ,1,145,Strata,617400,-,4258,396,06-JUL-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689102,West Region,Choa Chu Kang
THE FLORIDA,78 Hougang Avenue 7  #10-25 ,1,114,Strata,428000,-,3754,349,06-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang
WOODSVALE,9 Woodlands Drive 72  #04-18 ,1,115,Strata,380000,-,3304,307,05-JUL-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
CHESTERVALE,35 Bangkit Road  #17-02 ,1,121,Strata,455000,-,3760,349,05-JUL-2006,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679975,West Region,Bukit Panjang
NORTHOAKS,22 Woodlands Crescent  #13-40 ,1,116,Strata,360000,-,3103,288,05-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738082,North Region,Woodlands
THE FLORAVALE,220 Westwood Avenue  #06-05 ,1,130,Strata,430000,-,3308,307,04-JUL-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648352,West Region,Jurong West
WESTMERE,77 Jurong East Street 13  #11-03 ,1,112,Strata,426000,-,3804,353,03-JUL-2006,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-07 ,1,111,Strata,450000,-,4054,377,03-JUL-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines
THE QUINTET,38 Choa Chu Kang Street 64  #04-08 ,1,146,Strata,604800,-,4142,385,03-JUL-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689102,West Region,Choa Chu Kang
LA CASA,66 Woodlands Drive 16  #03-36 ,1,91,Strata,418830,-,4603,428,30-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
THE QUINTET,46 Choa Chu Kang Street 64  #13-23 ,1,117,Strata,470000,-,4017,373,30-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689106,West Region,Choa Chu Kang
THE FLORAVALE,222 Westwood Avenue  #01-12 ,1,164,Strata,400000,-,2439,227,30-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648355,West Region,Jurong West
PINEVALE,4 Tampines Street 73  #02-01 ,1,145,Strata,475000,-,3276,304,30-JUN-2006,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528824,East Region,Tampines
LA CASA,52 Woodlands Drive 16  #04-06 ,1,106,Strata,485000,-,4575,425,29-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737900,North Region,Woodlands
THE RIVERVALE,3 Rivervale Link  #04-18 ,1,122,Strata,430000,-,3525,327,29-JUN-2006,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,Private,19,54,545119,North East Region,Sengkang
WINDERMERE,28 Choa Chu Kang Street 64  #22-02 ,1,119,Strata,428000,-,3597,334,29-JUN-2006,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689097,West Region,Choa Chu Kang
EASTVALE,35 Pasir Ris Drive 3  #03-02 ,1,111,Strata,378000,-,3405,316,28-JUN-2006,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
THE QUINTET,36 Choa Chu Kang Street 64  #15-03 ,1,117,Strata,507000,-,4333,403,27-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689101,West Region,Choa Chu Kang
NORTHOAKS,26 Woodlands Crescent  #07-32 ,1,116,Strata,395000,-,3405,316,27-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738084,North Region,Woodlands
THE RIVERVALE,1 Rivervale Link  #16-05 ,1,120,Strata,450000,-,3750,348,26-JUN-2006,Executive Condominium,99 Yrs From 18/12/1997,2000,Resale,HDB,19,54,545118,North East Region,Sengkang
THE QUINTET,46 Choa Chu Kang Street 64  #01-22 ,1,167,Strata,515964,-,3090,287,26-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689106,West Region,Choa Chu Kang
NORTHOAKS,22 Woodlands Crescent  #09-36 ,1,113,Strata,385000,-,3407,317,23-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,25,73,738082,North Region,Woodlands
SUMMERDALE,8 Boon Lay Drive  #01-18 ,1,155,Strata,390000,-,2516,234,23-JUN-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649928,West Region,Jurong West
WINDERMERE,26 Choa Chu Kang Street 64  #19-01 ,1,133,Strata,440000,-,3308,307,22-JUN-2006,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689096,West Region,Choa Chu Kang
LA CASA,68 Woodlands Drive 16  #11-39 ,1,106,Strata,511690,-,4827,448,22-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737892,North Region,Woodlands
THE FLORIDA,78 Hougang Avenue 7  #01-32 ,1,146,Strata,500000,-,3425,318,20-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,534260,North East Region,Hougang
THE QUINTET,42 Choa Chu Kang Street 64  #02-14 ,1,118,Strata,455000,-,3856,358,20-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689104,West Region,Choa Chu Kang
THE QUINTET,36 Choa Chu Kang Street 64  #04-02 ,1,118,Strata,500000,-,4237,394,20-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689101,West Region,Choa Chu Kang
YEW MEI GREEN,50 Choa Chu Kang North 6  #15-11 ,1,105,Strata,400000,-,3810,354,20-JUN-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689574,West Region,Choa Chu Kang
THE QUINTET,42 Choa Chu Kang Street 64  #15-16 ,1,145,Strata,619164,-,4270,397,20-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689104,West Region,Choa Chu Kang
THE FLORIDA,70 Hougang Avenue 7  #07-01 ,1,121,Strata,408000,-,3372,313,20-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,538804,North East Region,Hougang
YEW MEI GREEN,56 Choa Chu Kang North 6  #20-27 ,1,133,Strata,480000,-,3609,335,19-JUN-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
WINDERMERE,28 Choa Chu Kang Street 64  #03-04 ,1,135,Strata,400000,-,2963,275,19-JUN-2006,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,Private,23,68,689097,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #05-08 ,1,126,Strata,465000,-,3690,343,19-JUN-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
THE FLORIDA,72 Hougang Avenue 7  #09-14 ,1,121,Strata,400000,-,3306,307,16-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang
THE EDEN AT TAMPINES,23 Tampines Street 34  #06-09 ,1,80,Strata,370000,-,4625,430,16-JUN-2006,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
THE QUINTET,42 Choa Chu Kang Street 64  #05-16 ,1,146,Strata,605700,-,4149,385,16-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,Private,23,68,689104,West Region,Choa Chu Kang
CHESTERVALE,31 Bangkit Road  #08-04 ,1,133,Strata,400000,-,3008,279,16-JUN-2006,Executive Condominium,99 Yrs From 17/03/1997,1999,Resale,HDB,23,67,679973,West Region,Bukit Panjang
LA CASA,66 Woodlands Drive 16  #03-33 ,1,91,Strata,405100,-,4452,414,15-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #14-23 ,1,126,Strata,400000,-,3175,295,13-JUN-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
LA CASA,68 Woodlands Drive 16  #12-37 ,1,91,Strata,431680,-,4744,441,13-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737892,North Region,Woodlands
THE FLORAVALE,228 Westwood Avenue  #05-22 ,1,124,Strata,400000,-,3226,300,12-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648358,West Region,Jurong West
LA CASA,66 Woodlands Drive 16  #07-34 ,1,109,Strata,516470,-,4738,440,12-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
THE FLORAVALE,248 Westwood Avenue  #11-63 ,1,115,Strata,370000,-,3217,299,12-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648353,West Region,Jurong West
YEW MEI GREEN,52 Choa Chu Kang North 6  #20-14 ,1,120,Strata,475000,-,3958,368,09-JUN-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
THE QUINTET,38 Choa Chu Kang Street 64  #13-08 ,1,145,Strata,617400,-,4258,396,09-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689102,West Region,Choa Chu Kang
LA CASA,68 Woodlands Drive 16  #05-38 ,1,117,Strata,535510,-,4577,425,08-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737892,North Region,Woodlands
LA CASA,66 Woodlands Drive 16  #01-35 ,1,120,Strata,537020,-,4475,416,08-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
LA CASA,52 Woodlands Drive 16  #04-05 ,1,106,Strata,487210,-,4596,427,07-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737900,North Region,Woodlands
NORTHOAKS,20 Woodlands Crescent  #15-41 ,1,181,Strata,510000,-,2818,262,07-JUN-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
LA CASA,66 Woodlands Drive 16  #01-34 ,1,119,Strata,520680,-,4375,406,07-JUN-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
SUMMERDALE,8 Boon Lay Drive  #07-19 ,1,118,Strata,382000,-,3237,301,06-JUN-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649928,West Region,Jurong West
THE QUINTET,40 Choa Chu Kang Street 64  #19-09 ,1,324,Strata,867888,-,2679,249,06-JUN-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689103,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #05-04 ,1,116,Strata,440000,-,3793,352,05-JUN-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
SUMMERDALE,2 Boon Lay Drive  #11-07 ,1,111,Strata,402000,-,3622,336,05-JUN-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649925,West Region,Jurong West
WOODSVALE,3 Woodlands Drive 72  #10-07 ,1,119,Strata,405000,-,3403,316,31-MAY-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands
NORTHOAKS,28 Woodlands Crescent  #13-20 ,1,113,Strata,400000,-,3540,329,31-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738085,North Region,Woodlands
THE QUINTET,36 Choa Chu Kang Street 64  #11-03 ,1,117,Strata,495881,-,4238,394,31-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689101,West Region,Choa Chu Kang
NORTHOAKS,20 Woodlands Crescent  #05-45 ,1,116,Strata,383000,-,3302,307,30-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738081,North Region,Woodlands
LA CASA,66 Woodlands Drive 16  #05-33 ,1,91,Strata,409990,-,4505,419,30-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
WOODSVALE,5 Woodlands Drive 72  #14-09 ,1,244,Strata,708000,-,2902,270,30-MAY-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738091,North Region,Woodlands
LA CASA,68 Woodlands Drive 16  #06-37 ,1,91,Strata,398180,-,4376,407,30-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,2008,New Sale,Private,25,73,737892,North Region,Woodlands
THE QUINTET,46 Choa Chu Kang Street 64  #16-23 ,1,117,Strata,477156,-,4078,379,30-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689106,West Region,Choa Chu Kang
LA CASA,66 Woodlands Drive 16  #12-34 ,1,109,Strata,535590,-,4914,456,29-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
SUMMERDALE,8 Boon Lay Drive  #13-22 ,1,128,Strata,422180,-,3298,306,29-MAY-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649928,West Region,Jurong West
NORTHOAKS,30 Woodlands Crescent  #13-12 ,1,138,Strata,500000,-,3623,337,29-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #07-16 ,1,131,Strata,440000,-,3359,312,27-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #05-02 ,1,111,Strata,425000,-,3829,356,27-MAY-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
YEW MEI GREEN,56 Choa Chu Kang North 6  #05-34 ,1,124,Strata,410000,-,3306,307,26-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
NORTHOAKS,32 Woodlands Crescent  #12-06 ,1,120,Strata,407000,-,3392,315,26-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738087,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #02-17 ,1,120,Strata,410000,-,3417,317,25-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
THE QUINTET,44 Choa Chu Kang Street 64  #20-17 ,1,145,Strata,629748,-,4343,403,25-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689105,West Region,Choa Chu Kang
YEW MEI GREEN,52 Choa Chu Kang North 6  #12-19 ,1,120,Strata,420000,-,3500,325,23-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689575,West Region,Choa Chu Kang
THE FLORAVALE,224 Westwood Avenue  #04-15 ,1,129,Strata,420000,-,3256,302,23-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648356,West Region,Jurong West
LA CASA,68 Woodlands Drive 16  #11-37 ,1,91,Strata,415000,-,4560,424,23-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737892,North Region,Woodlands
WESTMERE,75 Jurong East Street 13  #03-02 ,1,120,Strata,403000,-,3358,312,23-MAY-2006,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609652,West Region,Jurong East
YEW MEI GREEN,50 Choa Chu Kang North 6  #12-04 ,1,124,Strata,455000,-,3669,341,23-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689574,West Region,Choa Chu Kang
NORTHOAKS,22 Woodlands Crescent  #05-37 ,1,113,Strata,415000,-,3673,341,23-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738082,North Region,Woodlands
THE QUINTET,46 Choa Chu Kang Street 64  #13-22 ,1,117,Strata,472500,-,4038,375,23-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689106,West Region,Choa Chu Kang
THE QUINTET,36 Choa Chu Kang Street 64  #12-02 ,1,117,Strata,499000,-,4265,396,22-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,Private,23,68,689101,West Region,Choa Chu Kang
WINDERMERE,28 Choa Chu Kang Street 64  #18-01 ,1,135,Strata,450000,-,3333,310,22-MAY-2006,Executive Condominium,99 Yrs From 03/03/1997,1999,Resale,HDB,23,68,689097,West Region,Choa Chu Kang
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #02-05 ,1,116,Strata,448000,-,3862,359,22-MAY-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines
YEW MEI GREEN,56 Choa Chu Kang North 6  #16-33 ,1,124,Strata,469000,-,3782,351,19-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,Private,23,68,689577,West Region,Choa Chu Kang
WESTMERE,77 Jurong East Street 13  #04-03 ,1,112,Strata,405000,-,3616,336,19-MAY-2006,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,22,60,609653,West Region,Jurong East
THE QUINTET,36 Choa Chu Kang Street 64  #08-02 ,1,117,Strata,492150,-,4206,391,19-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689101,West Region,Choa Chu Kang
LA CASA,66 Woodlands Drive 16  #03-34 ,1,109,Strata,494000,-,4532,421,18-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
LA CASA,66 Woodlands Drive 16  #03-35 ,1,111,Strata,515510,-,4644,431,17-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
THE QUINTET,46 Choa Chu Kang Street 64  #17-22 ,1,117,Strata,480000,-,4103,381,16-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689106,West Region,Choa Chu Kang
THE FLORIDA,72 Hougang Avenue 7  #12-16 ,1,120,Strata,435000,-,3625,337,16-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,19,53,538805,North East Region,Hougang
LA CASA,52 Woodlands Drive 16  #02-06 ,1,106,Strata,459830,-,4338,403,15-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737900,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #10-19 ,1,120,Strata,428000,-,3567,331,15-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689575,West Region,Choa Chu Kang
THE QUINTET,36 Choa Chu Kang Street 64  #16-02 ,1,117,Strata,508997,-,4350,404,15-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689101,West Region,Choa Chu Kang
WOODSVALE,3 Woodlands Drive 72  #06-07 ,1,119,Strata,410000,-,3445,320,15-MAY-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738090,North Region,Woodlands
NORTHOAKS,30 Woodlands Crescent  #02-10 ,1,115,Strata,398000,-,3461,322,11-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
LA CASA,66 Woodlands Drive 16  #06-36 ,1,91,Strata,411900,-,4526,421,11-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
NORTHOAKS,30 Woodlands Crescent  #14-10 ,1,115,Strata,390000,-,3391,315,11-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,HDB,25,73,738086,North Region,Woodlands
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #04-07 ,1,111,Strata,435000,-,3919,364,11-MAY-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
SUMMERDALE,8 Boon Lay Drive  #13-17 ,1,123,Strata,391000,-,3179,295,10-MAY-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649928,West Region,Jurong West
THE QUINTET,36 Choa Chu Kang Street 64  #07-02 ,1,118,Strata,485094,-,4111,382,10-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,HDB,23,68,689101,West Region,Choa Chu Kang
THE FLORIDA,78 Hougang Avenue 7  #08-25 ,1,114,Strata,421000,-,3693,343,10-MAY-2006,Executive Condominium,99 Yrs From 16/12/1997,2000,Resale,Private,19,53,534260,North East Region,Hougang
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #03-06 ,1,90,Strata,390000,-,4333,403,10-MAY-2006,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
THE QUINTET,44 Choa Chu Kang Street 64  #03-19 ,1,118,Strata,489600,-,4149,385,10-MAY-2006,Executive Condominium,99 Yrs From 22/01/2003,Uncompleted,New Sale,Private,23,68,689105,West Region,Choa Chu Kang
YEW MEI GREEN,56 Choa Chu Kang North 6  #13-29 ,1,120,Strata,430000,-,3583,333,09-MAY-2006,Executive Condominium,99 Yrs From 01/12/1997,2000,Resale,HDB,23,68,689577,West Region,Choa Chu Kang
LA CASA,66 Woodlands Drive 16  #06-34 ,1,109,Strata,506800,-,4650,432,08-MAY-2006,Executive Condominium,99 Yrs From 13/09/2004,Uncompleted,New Sale,HDB,25,73,737893,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #10-22 ,1,126,Strata,405000,-,3214,299,08-MAY-2006,Executive Condominium,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738093,North Region,Woodlands
