Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WOODSVALE,9 Woodlands Drive 72  #14-22 ,1,126,Strata,528800,-,4197,390,05-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
WOODSVALE,7 Woodlands Drive 72  #07-13 ,1,120,Strata,467800,-,3898,362,05-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738092,North Region,Woodlands
WOODSVALE,9 Woodlands Drive 72  #04-23 ,1,126,Strata,510800,-,4054,377,05-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738093,North Region,Woodlands
THE FLORAVALE,224 Westwood Avenue  #02-13 ,1,130,Strata,476700,-,3667,341,05-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648356,West Region,Jurong West
THE FLORAVALE,242 Westwood Avenue  #03-49 ,1,122,Strata,468100,-,3837,356,05-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648365,West Region,Jurong West
WOODSVALE,17 Woodlands Drive 72  #04-48 ,1,122,Strata,495800,-,4064,378,04-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738097,North Region,Woodlands
YEW MEI GREEN,52 Choa Chu Kang North 6  #02-24 ,1,120,Strata,400000,-,3333,310,04-JUN-2001,Executive Condominium,99 Yrs From 01/12/1997,2000,New Sale,HDB,23,68,689575,West Region,Choa Chu Kang
THE FLORAVALE,222 Westwood Avenue  #06-11 ,1,120,Strata,451800,-,3765,350,04-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648355,West Region,Jurong West
THE FLORAVALE,226 Westwood Avenue  #05-17 ,1,122,Strata,447300,-,3666,341,04-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,Private,22,64,648357,West Region,Jurong West
WOODSVALE,5 Woodlands Drive 72  #13-09 ,1,120,Strata,489500,-,4079,379,04-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738091,North Region,Woodlands
THE FLORAVALE,222 Westwood Avenue  #05-12 ,1,123,Strata,478100,-,3887,361,04-JUN-2001,Executive Condominium,99 Yrs From 16/12/1997,2000,New Sale,HDB,22,64,648355,West Region,Jurong West
WOODSVALE,5 Woodlands Drive 72  #06-09 ,1,120,Strata,468500,-,3904,363,04-JUN-2001,Executive Condominium,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738091,North Region,Woodlands
THE EDEN AT TAMPINES,31 Tampines Street 34  #08-30 ,1,111,Strata,468070,-,4217,392,03-JUN-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,Private,18,52,529237,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #06-29 ,1,115,Strata,521475,-,4535,421,JUN-2001,Executive Condominium,99 Yrs From 12/09/2000,2003,New Sale,HDB,18,52,529236,East Region,Tampines
